,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
423,CNN,Sun Jul 08 19:15:05 +0000 2018,"President Trump's attorney, Rudy Giuliani, says he isn't concerned about Michael Cohen possibly cooperating with fe… https://t.co/P1YLS1H8Vx",0.0,0.0,1.0,0.0,24
424,CNN,Sun Jul 08 19:00:11 +0000 2018,Democrat Sen. Doug Jones says he could vote either way on President Trump's yet-to-be announced nominee to replace… https://t.co/kVD1HoikVE,0.0,0.0,1.0,0.0,25
425,CNN,Sun Jul 08 18:45:06 +0000 2018,"""Ant-Man and the Wasp"" marks Marvel's 20th straight No. 1 opening https://t.co/6ASdeZeZx0 https://t.co/b4gGzMpvT4",-0.0772,0.135,0.709,0.156,26
426,CNN,Sun Jul 08 18:30:09 +0000 2018,Republican Sen. Jeff Flake says he's concerned about what President Trump might promise Russian President Vladimir… https://t.co/Fczx4QzDal,0.3182,0.126,0.874,0.0,27
427,CNN,Sun Jul 08 18:15:08 +0000 2018,The Trump administration has released the names of children under the age of 5 who were separated from their parent… https://t.co/52b8uBtoLv,0.0,0.0,1.0,0.0,28
428,CNN,Sun Jul 08 18:00:08 +0000 2018,President Trump tweets that the US is working with the Thai government to rescue children trapped in a flooded cave… https://t.co/vtrZAhqbsh,-0.0258,0.134,0.729,0.138,29
429,CNN,Sun Jul 08 17:45:08 +0000 2018,What we know about the boys at the center of the Thai cave rescue https://t.co/uCXOJn0KHT https://t.co/gfeWQfvStU,0.5106,0.18,0.82,0.0,30
430,CNN,Sun Jul 08 17:30:14 +0000 2018,German racing driver Sebastian Vettel wins British Grand Prix to extend Formula One title lead… https://t.co/wIeH4kx2mB,0.8126,0.393,0.607,0.0,31
431,CNN,Sun Jul 08 17:15:08 +0000 2018,Why we can't stop watching the Thai cave rescue https://t.co/q47RSLR0gg (via @CNNOpinion) https://t.co/mRXCVOAtHS,0.6355,0.32,0.68,0.0,32
432,CNN,Sun Jul 08 17:00:09 +0000 2018,Rudy Giuliani confirms the White House contested a request from special counsel Robert Mueller to interview White H… https://t.co/Il50B6vRgY,0.4019,0.137,0.863,0.0,33
433,CNN,Sun Jul 08 16:45:12 +0000 2018,The 2 obstacles Thai cave rescuers face — water and time https://t.co/zTiMQ7ECsE https://t.co/6gLsajQr5w,-0.3818,0.0,0.794,0.206,34
434,CNN,Sun Jul 08 16:30:12 +0000 2018,"President Trump's diplomacy of personal chemistry is facing a huge test, writes Z. Byron Wolf… https://t.co/4C3zeqRqnW",0.3182,0.141,0.859,0.0,35
435,CNN,Sun Jul 08 16:15:09 +0000 2018,More than 2 million people have been forced to flee their homes and more than 80 have been killed after record rain… https://t.co/mA1Q0v8ZQC,-0.8176,0.0,0.727,0.273,36
436,CNN,Sun Jul 08 16:00:08 +0000 2018,"President Trump is being regarded differently going into the NATO summit, writes Julian Zelizer for @CNNOpinion… https://t.co/YgM2EAgiIA",0.0,0.0,1.0,0.0,37
437,CNN,Sun Jul 08 15:45:04 +0000 2018,Tropical Storm Beryl weakened but is still pushing toward Puerto Rico https://t.co/ZbG9Q0yU2K https://t.co/w5RbY95npE,-0.1655,0.0,0.879,0.121,38
438,CNN,Sun Jul 08 15:30:08 +0000 2018,"The US has no excuse for delay in reuniting immigrant children with their parents, writes Juliette Kayyem for… https://t.co/wKp2OPXcH8",-0.4939,0.06,0.734,0.206,39
439,CNN,Sun Jul 08 15:19:00 +0000 2018,Dehydration. Malnutrition. Post-traumatic stress. As members of the boys' soccer team trapped in a cave in Thailand… https://t.co/jtNmUQ6UBZ,-0.7351,0.0,0.708,0.292,40
440,CNN,Sun Jul 08 14:55:03 +0000 2018,6 things we learned about the cave rescue efforts from the Thai governor's press conference https://t.co/aJMMKbCKYJ https://t.co/zADgGDedBF,0.5106,0.18,0.82,0.0,41
441,CNN,Sun Jul 08 14:50:04 +0000 2018,Thai governor says cave evacuations took less time than it did in drills https://t.co/gVSPEtvZXI https://t.co/h9feT1DV34,0.0,0.0,1.0,0.0,42
442,CNN,Sun Jul 08 14:45:39 +0000 2018,Ambulances carrying rescued boys just arrived at Chiang Rai hospital https://t.co/cTbWeKQPWt https://t.co/l2zunPuPlE,0.4215,0.203,0.797,0.0,43
443,CNN,Sun Jul 08 14:16:59 +0000 2018,"After 4 boys emerge from the Thai cave, rescuers are focusing on replacing oxygen tanks so they can continue the op… https://t.co/gs8vAx8urs",0.0,0.0,1.0,0.0,44
444,CNN,Sun Jul 08 14:07:05 +0000 2018,"""A significant number of US military and civilian personnel are there on site in an attempt to aid this rescue effo… https://t.co/dsES3GlKOz",0.7162,0.269,0.731,0.0,45
445,CNN,Sun Jul 08 13:55:10 +0000 2018,"Rudy Giuliani on why President Trump does not fire special counsel Robert Mueller: “Because if he did it, everybody… https://t.co/uyAr3A98fZ",-0.0572,0.091,0.807,0.101,46
446,CNN,Sun Jul 08 13:44:42 +0000 2018,"Rudy Guiliani on why President Trump does not fire special counsel Robert Mueller: “Because if he did it, everybody… https://t.co/oBSUE4eNGY",-0.0572,0.091,0.807,0.101,47
447,CNN,Sun Jul 08 13:36:15 +0000 2018,President Trump’s attorney Rudy Giuliani says they can’t find any “factual basis” for special counsel Robert Muelle… https://t.co/iVmhXGzcJu,0.4019,0.137,0.863,0.0,48
448,CNN,Sun Jul 08 13:31:50 +0000 2018,President Trump tweets that the US is helping the Thai government with the cave rescue https://t.co/eW2lS6FG4V https://t.co/sOfxCaGxQS,0.6705,0.268,0.732,0.0,49
449,CNN,Sun Jul 08 13:31:01 +0000 2018,A planet-hunting instrument has captured the first confirmed image of a newborn planet that's still forming in our… https://t.co/mdGTSKOYJy,0.0,0.0,1.0,0.0,50
450,CNN,Sun Jul 08 13:16:00 +0000 2018,"Two Boston Police Department officers sang a duet of ""God Bless America,"" and NYPD officers responded with some sin… https://t.co/7PE19sX3mz",0.5994,0.224,0.776,0.0,51
451,CNN,Sun Jul 08 12:54:46 +0000 2018,"BREAKING: The first of the boys who have been trapped in a cave in Thailand are emerging, according to a rescuer… https://t.co/VBY8TpXdoY",-0.5267,0.0,0.848,0.152,52
452,CNN,Sun Jul 08 12:43:00 +0000 2018,"RT @cnnbrk: Divers escort at least three of the Thai boys out of a cave where they've been trapped for two weeks by flood waters, a witness…",-0.5267,0.0,0.876,0.124,53
453,CNN,Sun Jul 08 11:50:27 +0000 2018,"Divers have entered the Thai cave to begin the rescue operation for 12 boys and their soccer coach, who have been t… https://t.co/xmbnZizQ4L",0.5106,0.13,0.87,0.0,54
454,CNN,Sun Jul 08 11:39:43 +0000 2018,"This diver has traveled to the #ThaiCaveRescue site to help, and tells @McKenzieCNN that staying calm will be a key… https://t.co/NJZMVJSvm8",0.6124,0.217,0.783,0.0,55
455,CNN,Sun Jul 08 11:17:56 +0000 2018,"The 12 boys and their coach are aware that an operation to rescue them from a flooded Thai cave has begun, official… https://t.co/Sj6GRDS7ZS",0.5106,0.136,0.864,0.0,56
456,CNN,Sun Jul 08 10:56:06 +0000 2018,"For the families of the boys and coach trapped in a Thai cave, this is the day they've been waiting for -- but it's… https://t.co/TUFeFxq2yy",-0.296,0.0,0.913,0.087,57
457,CNN,Sun Jul 08 10:28:23 +0000 2018,"#ThaiCaveRescue: Weather forecasters predict heavy rains throughout the coming week, increasing the urgency to resc… https://t.co/7dqrCJuA5e",0.0,0.0,1.0,0.0,58
458,CNN,Sun Jul 08 09:55:07 +0000 2018,"""We have two obstacles; water and time... We have been waiting for this right moment.""

An attempt to rescue 12 boy… https://t.co/MWPBhpJtDn",0.1779,0.127,0.772,0.1,59
459,CNN,Sun Jul 08 09:42:08 +0000 2018,"The 12 boys and their coach are aware that an operation to rescue them from a flooded Thai cave has begun, official… https://t.co/JisbpxR3jv",0.5106,0.136,0.864,0.0,60
460,CNN,Sun Jul 08 09:31:00 +0000 2018,"In honor of Subaru of America's 50th anniversary, we look back at the company's first model, the Subaru 360 — possi… https://t.co/HTrfd0bGWT",0.4939,0.138,0.862,0.0,61
461,CNN,Sun Jul 08 09:29:05 +0000 2018,Officials say the rescue mission to free 12 boys and their coach from a flooded Thai cave could take days. Follow l… https://t.co/JMMYeyIcMl,0.765,0.248,0.752,0.0,62
462,CNN,Sun Jul 08 09:15:06 +0000 2018,"Divers have entered the Thai cave to begin the rescue operation for 12 boys and their soccer coach, who have been t… https://t.co/hc440xzrYD",0.5106,0.13,0.87,0.0,63
463,CNN,Sun Jul 08 09:05:38 +0000 2018,Heavy rain has started falling near the Thai cave where an attempt to rescue 12 trapped boys and their soccer coach… https://t.co/ajRhVxSY8c,-0.1779,0.121,0.696,0.183,64
464,CNN,Sun Jul 08 08:48:06 +0000 2018,13 international divers and 5 Thai Navy SEALs have started the difficult process of freeing 12 boys and their socce… https://t.co/U8TS3KJ2fD,0.1531,0.131,0.763,0.106,65
465,CNN,Sun Jul 08 08:34:58 +0000 2018,The soccer coach trapped in a cave with 12 boys has apologized to their parents; but the boys' families say they do… https://t.co/53jWK3v03f,-0.1406,0.069,0.839,0.092,66
466,CNN,Sun Jul 08 08:31:00 +0000 2018,Watch these thrill-seekers take a 853-foot bungee jump off the world's highest glass-bottomed bridge… https://t.co/lzrRKX5Kgp,0.0,0.0,1.0,0.0,67
467,CNN,Sun Jul 08 08:16:38 +0000 2018,"""We have two obstacles; water and time... We have been waiting for this right moment.""

An attempt to rescue 12 boy… https://t.co/DDU9bQHSXc",0.1779,0.127,0.772,0.1,68
468,CNN,Sun Jul 08 07:59:06 +0000 2018,US citizens in Haiti have been warned to stay inside amid demonstrations against a sharp rise in fuel prices ordere… https://t.co/bvZW6aeR0j,-0.2732,0.0,0.9,0.1,69
469,CNN,Sun Jul 08 07:47:37 +0000 2018,"Soybean farmers, apple growers and auto workers are among the US workers bracing for fallout from a trade war betwe… https://t.co/pJgG75lFXx",-0.5994,0.0,0.83,0.17,70
470,CNN,Sun Jul 08 07:34:04 +0000 2018,"Divers have entered the Thai cave to begin the rescue operation for 12 boys and their soccer coach, who have been t… https://t.co/5gVYZAiQgY",0.5106,0.13,0.87,0.0,71
471,CNN,Sun Jul 08 07:31:00 +0000 2018,"83-year-old artist Christo has been creating conceptually challenging, and large-scale work since the late 1950s. N… https://t.co/NQY1wlS4fm",0.4215,0.202,0.798,0.0,72
472,CNN,Sun Jul 08 07:17:03 +0000 2018,Flooding in southwestern Japan has killed at least 55 people and forced 2 million others to flee their homes https://t.co/kl5tgC50T0,-0.8176,0.0,0.694,0.306,73
473,CNN,Sun Jul 08 07:10:29 +0000 2018,"Water levels in parts of the Thai cave where 12 boys and their soccer coach are trapped are now ""low enough to walk… https://t.co/LUxn7q5Zn4",-0.6705,0.0,0.8,0.2,74
474,CNN,Sun Jul 08 06:54:35 +0000 2018,"The 12 boys and their coach are aware that an operation to rescue them from a flooded Thai cave has begun, official… https://t.co/yhEOb261e6",0.5106,0.136,0.864,0.0,75
475,CNN,Sun Jul 08 06:38:02 +0000 2018,"On Saturday the boys were able to send messages to their families - many told their parents that they loved them, a… https://t.co/eqzRQeJbzD",0.5994,0.157,0.843,0.0,76
476,CNN,Sun Jul 08 06:33:04 +0000 2018,Officials say the rescue mission to free 12 boys and their coach from a flooded Thai cave could take days. Follow l… https://t.co/IRaAySiV28,0.765,0.248,0.752,0.0,77
477,CNN,Sun Jul 08 06:31:00 +0000 2018,A police officer asked a 6-year-old girl in a wheelchair to dance. The internet swooned. https://t.co/lcjkyB8LSz https://t.co/VVlMHLuePu,0.0,0.0,1.0,0.0,78
478,CNN,Sun Jul 08 06:17:17 +0000 2018,"Divers have entered the Thai cave to begin the rescue operation for 12 boys and their soccer coach, who have been t… https://t.co/F7lDfDwJ20",0.5106,0.13,0.87,0.0,79
479,CNN,Sun Jul 08 06:01:08 +0000 2018,Lions killed suspected rhino poachers who sneaked into a South African game reserve https://t.co/l3nGSLbHMk https://t.co/vhC1ZUmMnT,-0.7506,0.0,0.652,0.348,80
480,CNN,Sun Jul 08 05:46:05 +0000 2018,Looking at buildings can actually give people headaches. Here's why https://t.co/zJ0QMIb7eW VIA @CNNStyle https://t.co/SMFnlcEUSW,0.0,0.0,1.0,0.0,81
481,CNN,Sun Jul 08 05:31:00 +0000 2018,"Disney Imagineering has released video of ""Stuntronics"" — robots capable of performing impressive stunts at its the… https://t.co/ctL0Mxroom",0.7096,0.282,0.718,0.0,82
482,CNN,Sun Jul 08 05:16:00 +0000 2018,Xiaomi was once the world's most valuable startup. But escalating trade tensions might now stunt the Chinese smartp… https://t.co/uZvwjpDQbi,-0.3299,0.097,0.747,0.156,83
483,CNN,Sun Jul 08 05:01:05 +0000 2018,A giant 'Trump Baby' balloon is set to be flown close to the UK Parliament during President Trump's upcoming visit… https://t.co/IrD68EeOJJ,0.0,0.0,1.0,0.0,84
484,CNN,Sun Jul 08 04:31:00 +0000 2018,Sesame Place is the first theme park to be designated as a Certified Autism Center. 80% of their staff has undergon… https://t.co/Wspl2KLupO,0.0,0.0,1.0,0.0,85
485,CNN,Sun Jul 08 04:01:07 +0000 2018,Protesters in Chicago shut down part of a major interstate during a march against gun violence. @RyanYoungNews talk… https://t.co/VXjxPEG2lv,-0.8126,0.0,0.625,0.375,86
486,CNN,Sun Jul 08 03:53:00 +0000 2018,Divers have entered the Thai cave to begin the rescue operation for 12 boys and their soccer coach trapped for more… https://t.co/IKOn0N4NkQ,-0.0258,0.124,0.749,0.127,87
487,CNN,Sun Jul 08 03:30:08 +0000 2018,England beat Sweden to reach World Cup semifinals for the first time since 1990 https://t.co/gF9aC1Jtgs https://t.co/YmC4XsYKr1,0.0258,0.068,0.932,0.0,88
488,CNN,Sun Jul 08 03:00:22 +0000 2018,"What was your ""can’t miss"" reality show? @survivorcbs? Making the Band? @CBSBigBrother? Revisit the dawn of reality… https://t.co/czqbBpMb3J",-0.3736,0.0,0.869,0.131,89
489,CNN,Sun Jul 08 02:30:08 +0000 2018,Chicago gun protesters close part of major interstate near downtown https://t.co/18JPXp9xuX https://t.co/tjyVSxXu6g,-0.5106,0.0,0.699,0.301,90
490,CNN,Sun Jul 08 02:00:17 +0000 2018,"President Trump keeps claiming credit for fixing things that aren't fixed, writes Z. Byron Wolf… https://t.co/BiPcMEBaMP",0.3818,0.148,0.852,0.0,91
491,CNN,Sun Jul 08 01:30:12 +0000 2018,US destroyers sail through Taiwan Strait in a move that could heighten tensions between Washington and Beijing… https://t.co/g2L1CgS9C9,-0.7184,0.0,0.714,0.286,92
492,CNN,Sun Jul 08 01:00:08 +0000 2018,Thousands without power in Los Angeles after high demand due to heat wave https://t.co/humfjPvDqI https://t.co/1yD5Vrpiux,-0.128,0.0,0.903,0.097,93
493,CNN,Sun Jul 08 00:30:32 +0000 2018,President Trump's #MeToo swipe updates his 2016 playbook https://t.co/ufQrSgRS9J | Analysis by Stephen Collinson https://t.co/IkPXKZ3tbj,0.0,0.0,1.0,0.0,94
494,CNN,Sun Jul 08 00:00:12 +0000 2018,Separated migrant parents sue US immigration officials for more communication with children https://t.co/RSD5UZx45G https://t.co/o9QlevWGsB,0.0,0.0,1.0,0.0,95
495,CNN,Sat Jul 07 23:30:10 +0000 2018,"A Republican congressional candidate in Kansas tells an audience that ""outside of Western civilization there is onl… https://t.co/SqhU3QH0K4",0.0,0.0,1.0,0.0,96
496,CNN,Sat Jul 07 23:00:08 +0000 2018,"Sen. Tom Carper says Andrew Wheeler, the new acting head of the Environmental Protection Agency, should do everythi… https://t.co/V7zPAKEQPe",0.0,0.0,1.0,0.0,97
497,CNN,Sat Jul 07 22:45:07 +0000 2018,"As Haiti protests continue, US citizens warned to shelter in place https://t.co/TGb3qwDS0t https://t.co/b7495Js8GL",-0.4588,0.0,0.733,0.267,98
498,CNN,Sat Jul 07 22:30:10 +0000 2018,"Vice President Mike Pence met with potential SCOTUS picks Brett Kavanaugh, Raymond Kethledge and Amy Coney Barrett… https://t.co/OMVUea78cu",0.0,0.0,1.0,0.0,99
499,CNN,Sat Jul 07 22:15:07 +0000 2018,UK police officer seeks medical attention in connection with nerve agent incident https://t.co/DwZ1Fxp6LX https://t.co/4VxaF4tGtZ,0.0,0.0,1.0,0.0,100
500,CNN,Sat Jul 07 22:00:07 +0000 2018,Ex-Homeland Security secretary under former President Obama opposes Democrats' calls to abolish ICE… https://t.co/6YIsPiTw3x,0.34,0.156,0.844,0.0,101
501,CNN,Sat Jul 07 21:45:05 +0000 2018,How England is winning the social media World Cup https://t.co/gyLsNd9Ocy https://t.co/ZujgLcb28J,0.5267,0.254,0.746,0.0,102
502,CNN,Sat Jul 07 21:30:17 +0000 2018,"The immigration crisis is about the devaluation of love, writes Andrew Solomon for @CNNOpinion… https://t.co/vFqUS94jvJ",0.0258,0.197,0.61,0.192,103
503,CNN,Sat Jul 07 21:15:49 +0000 2018,"Demonstrators participated in an Occupy ICE protest and counterprotest in Louisville, Kentucky, on Saturday. Severa… https://t.co/bVUMtxlVA7",-0.25,0.0,0.882,0.118,104
504,CNN,Sat Jul 07 21:15:08 +0000 2018,Croatia defeats host Russia in World Cup penalty shootout https://t.co/P9FQYi78PE https://t.co/PcLDfsLY7E,-0.6486,0.0,0.629,0.371,105
505,CNN,Sat Jul 07 21:00:13 +0000 2018,"Europe's migration policies are not so different from President Trump's, writes Tim Lister https://t.co/qC23dLLOM5 https://t.co/GnOx7CBDYw",0.0,0.0,1.0,0.0,106
506,CNN,Sat Jul 07 20:45:04 +0000 2018,"US soybean farmers say China tariffs could result in ""serious damage"" https://t.co/l8ULAXA9YG https://t.co/QLObizQHlc",-0.5423,0.0,0.71,0.29,107
507,CNN,Sat Jul 07 20:30:16 +0000 2018,"The Trump administration is expected to halt some payments under the Affordable Care Act's risk adjustment program,… https://t.co/G1c4AYOFa5",0.2732,0.15,0.751,0.099,108
508,CNN,Sat Jul 07 20:15:36 +0000 2018,"Demonstrators participated in an Occupy ICE protest and counterprotest in Louisville, Kentucky, on Saturday. Severa… https://t.co/8e0EJZDAQG",-0.25,0.0,0.882,0.118,109
509,CNN,Sat Jul 07 20:00:06 +0000 2018,"I forgave my father for walking out on me. I hope he forgave me too, writes LZ Granderson for @CNNOpinion.… https://t.co/mSAgA8AHjE",0.7717,0.325,0.675,0.0,110
510,CNN,Sat Jul 07 19:45:06 +0000 2018,Woman who accused Justin Trudeau of groping says she considers the matter closed https://t.co/lf1a3ymJUx https://t.co/eAPMtmODGu,-0.2732,0.067,0.798,0.135,111
511,CNN,Sat Jul 07 19:30:11 +0000 2018,Settle in with these weekend reads https://t.co/CFcAwnhSCd https://t.co/CBE7Quggod,0.0,0.0,1.0,0.0,112
512,CNN,Sat Jul 07 19:15:05 +0000 2018,"Boys, soccer coach trapped in Thai cave exchange notes with families https://t.co/bkVsavqX6o https://t.co/weZdNV7uD7",-0.5267,0.0,0.779,0.221,113
513,CNN,Sat Jul 07 19:00:03 +0000 2018,The Trump administration separated families. Reuniting them is a giant mess. https://t.co/KhFwsm62ZR | Analysis by… https://t.co/l4AY3Xmd9q,-0.3612,0.0,0.839,0.161,114
514,CNN,Sat Jul 07 18:45:06 +0000 2018,US service member killed in Afghanistan in apparent insider attack https://t.co/RDjAPBWQtH https://t.co/6eytuAXaem,-0.8225,0.0,0.568,0.432,115
515,CNN,Sat Jul 07 18:30:05 +0000 2018,"Fast-moving wildfire kills 1 in California, forces evacuations https://t.co/NVtowXvV8B https://t.co/xL8hQ2rl7Z",-0.5423,0.0,0.696,0.304,116
516,CNN,Sat Jul 07 18:15:04 +0000 2018,"Storm clouds pressure rescuers to get 12 young boys and their soccer coach out of the Thai cave, where they remain… https://t.co/ca3vaBtzIO",-0.296,0.0,0.905,0.095,117
517,CNN,Sat Jul 07 18:00:12 +0000 2018,Women's top seed Simona Halep suffers shock defeat at Wimbledon https://t.co/GWMo4Y4ea5 https://t.co/XbbVXTXIgE,-0.7845,0.097,0.432,0.47,118
518,CNN,Sat Jul 07 17:45:04 +0000 2018,Democrats look for a Conor Lamb redux in Ohio's special election https://t.co/kvjuD0LlJh https://t.co/AxNdMrfJvI,0.4019,0.197,0.803,0.0,119
519,CNN,Sat Jul 07 17:30:13 +0000 2018,"Japan floods and heavy rain leave 8 dead, dozens missing https://t.co/Dl4G5CGylM https://t.co/EydRjrTy3d",-0.7717,0.0,0.51,0.49,120
520,CNN,Sat Jul 07 17:15:05 +0000 2018,"President Trump keeps claiming credit for fixing things that aren't fixed, writes Z. Byron Wolf… https://t.co/bHs75PKmIr",0.3818,0.148,0.852,0.0,121
